ChEMBL_ID,smiles,VSA_EState4,SlogP_VSA3,PNSA1,n5AHRing,PEOE_VSA13,VSA_EState8,piPC10,GGI5,PNSA2,SaaCH,BalabanJ,SlogP_VSA10,FilterItLogS,n6AHRing,PEOE_VSA9,RNCS,SsssN,ZMIC2,Xpc-5dv,PEOE_VSA2,MDEC-33,VSA_EState7,PEOE_VSA7,SRW09,SsCH3,pIC50
CHEMBL59725,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,1.0210806407448656,0.0,452.86298342381076,0.0,5.907179729351506,5.681036281452681,6.296404075911872,0.7013888888888888,-928.5506273655369,15.874976929391504,1.0592326666455587,5.687386274683562,-7.144067583398307,1.0,20.609800095867513,8.111358906313914,4.776489992122728,40.04295541579499,3.4648329131913957,9.694446914922299,4.016963758841025,2.057131002253808,49.03809214007583,6.842683282238422,0.0,7.02
CHEMBL139926,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,1.7481204187961805,0.0,451.6002087031124,0.0,5.907179729351506,5.5274464054196235,6.296404075911872,0.7013888888888888,-1039.2342416914084,15.20718533358652,1.0592326666455587,5.687386274683562,-7.1049870234983175,1.0,15.732652902166215,87.71198405430012,4.744339786361411,39.20203036655504,2.611355453863367,9.694446914922299,4.016963758841025,1.9768211005153344,43.651867925611036,6.842683282238422,0.0,6.93
CHEMBL302374,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,1.7392061183174325,0.0,450.0942371004098,0.0,5.907179729351506,5.682878511025793,5.4785534168509695,0.7430555555555556,-855.9182866017251,13.421086288902515,1.237514680819933,5.687386274683562,-7.221871448039497,1.0,15.732652902166215,1.770087668342553,4.765752366246468,41.34297195355733,2.6500435439807806,9.694446914922299,2.662656501391185,2.0568781604380693,78.37547268960233,0.0,0.0,7.26
CHEMBL262724,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2n1,2.8823621062058207,0.0,468.3029904706585,0.0,5.907179729351506,5.478987250068854,6.555556907368097,0.826388888888889,-1096.2662409686372,14.84351999835049,1.05871068799996,5.687386274683562,-7.1342747654750625,1.0,32.962897909011815,4.085604329950923,4.737217469614135,40.526899470364576,2.5586634955035095,14.678425435869507,3.8483009376400266,3.484136049090915,43.651867925611036,0.0,0.0,7.12
CHEMBL69451,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,3.593433691847662,0.0,527.3500016809484,0.0,5.907179729351506,5.580264696657382,6.857284015056002,0.8819444444444445,-1192.0218413452878,20.94500048786274,1.0327581031184356,5.687386274683562,-7.867177000996396,1.0,21.426580897014677,8.942112205412805,4.761091919446118,39.843124080652,2.6826320065796367,14.678425435869507,3.565009021348271,3.777454107938664,55.784602062534255,0.0,0.0,7.04
CHEMBL71327,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,1.6848899996477422,0.0,386.79491061698144,0.0,5.907179729351506,5.161254440570865,5.792441798590616,0.6319444444444444,-776.4500074716079,15.000707297213628,1.242845193065886,5.687386274683562,-5.535202591122239,1.0,15.732652902166215,0.0,4.651765005627289,39.141019421837356,2.2126035796217476,9.694446914922299,2.1596724039918596,4.105504355842259,24.26546827384644,0.0,0.0,7.79
CHEMBL71865,O=C(NC/C=C\CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,1.6848899996477422,0.0,406.0697037197175,0.0,5.907179729351506,5.161254440570865,5.792441798590616,0.6319444444444444,-815.1421226929814,15.000707297213628,1.242845193065886,5.687386274683562,-5.535202591122239,1.0,15.732652902166215,5.605578511347094,4.651765005627289,39.141019421837356,2.2126035796217476,9.694446914922299,2.1596724039918596,4.105504355842259,24.26546827384644,0.0,0.0,8.13
CHEMBL180060,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,1.6873006477958907,0.0,440.14044664768767,0.0,5.907179729351506,5.1514896221369035,5.832798479912372,0.7430555555555556,-862.9124442349516,13.30257677417682,1.237514680819933,5.687386274683562,-6.5046567311939345,1.0,15.732652902166215,0.0,4.65485384016937,40.23198938917408,2.589994607190547,9.694446914922299,2.662656501391185,4.112146434031559,58.98907303783771,0.0,0.0,6.79
CHEMBL370713,COc1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,1.6162973609991456,0.0,410.15337520186654,0.0,5.907179729351506,5.068917622870244,5.871589480930945,0.8055555555555556,-963.8657726574978,12.810553047064262,1.2303247213617983,5.687386274683562,-5.7868223433060795,1.0,22.84245044344375,95.38424608448673,4.639137173502704,34.70755828171648,2.3456921372777453,9.694446914922299,2.662656501391185,4.081309396994522,36.39820241076966,0.0,1.6033329035357577,7.21
CHEMBL194493,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1,1.3215643397963768,0.0,432.0017182335656,0.0,11.594566004035068,4.734786932051554,5.9449296504099856,0.8680555555555556,-1004.484079269548,11.211796417543855,1.2299170434018525,11.374772549367124,-5.6516385429211535,1.0,20.655963950983885,8.927872387715635,4.5579864092029005,36.735150157376246,2.3824214301411732,19.80876518368787,2.662656501391185,3.932183287413867,24.26546827384644,0.0,0.0,7.86
CHEMBL195057,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(O)cc1,1.5169443977958905,0.0,458.8406104973495,0.0,5.907179729351506,4.973289509936416,5.832798479912372,0.7430555555555556,-1083.651045354667,11.919205715338617,1.237514680819933,5.687386274683562,-5.0974226000101694,1.0,15.732652902166215,240.50420284973055,4.610664951280482,34.79910973121017,2.2730388945398525,9.694446914922299,2.662656501391185,4.0254451994636575,36.39820241076966,0.0,0.0,8.08
CHEMBL366904,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,1.7120872555308742,0.0,466.27440755540056,0.0,5.907179729351506,4.996057516530735,6.521897466594182,0.7013888888888888,-1100.4647940998204,15.098485594622979,1.0592326666455587,5.687386274683562,-6.387354378436209,1.0,15.732652902166215,89.84717066076101,4.633441260284313,37.96541728072419,2.551306517073134,9.694446914922299,4.016963758841025,4.0572475531211705,24.26546827384644,6.842683282238422,0.0,6.96
CHEMBL175734,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,1.0030640591122122,0.0,485.75955363929154,0.0,5.907179729351506,5.149647392563793,6.521897466594182,0.7013888888888888,-1024.611289011247,15.766277190427967,1.0592326666455587,5.687386274683562,-6.426521932033957,1.0,20.609800095867513,7.608095056980634,4.66559146604563,38.83000904745071,3.4047839764011627,9.694446914922299,4.016963758841025,4.137557454859643,29.651692488311237,6.842683282238422,0.0,6.6
CHEMBL180010,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,3.516370042313774,0.0,449.56060243579157,0.0,5.907179729351506,5.048875807768494,6.9780681122694235,0.8819444444444445,-1042.6642197214892,20.795719032373842,1.0327581031184356,5.687386274683562,-7.1497384115212395,1.0,21.426580897014677,1.3492818573544154,4.65019339336902,38.55959813696098,2.6225830697894033,14.678425435869507,3.565009021348271,5.865022100073132,36.39820241076966,0.0,0.0,7.09
CHEMBL300780,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,6.90163325090704,6.4208216229260096,577.9660819453892,0.0,5.907179729351506,5.6485566131660425,7.495238078277334,0.941388888888889,-1241.8331155427993,20.374786659704725,0.9406241273288016,5.687386274683562,-8.650642169049425,1.0,15.732652902166215,2.749979815897397,4.786700597239954,43.06914205851551,3.618118200071735,9.694446914922299,6.736857108485625,2.947979090115543,72.32649551532502,7.050122520269059,0.0,5.89
CHEMBL54786,O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,4.806480840326162,17.63618042992384,412.42754511691965,1.0,0.0,5.388075749940829,6.93639777865833,0.6252777777777778,-779.4884983621645,21.64343136144777,1.0532601283255538,11.374772549367124,-6.104062785871633,1.0,6.4208216229260096,4.169775604110815,5.07318416570536,34.2497610907554,2.5961430909402274,9.694446914922299,4.360444972903838,1.5581525337501305,35.06668295770802,6.803505257608338,0.0,7.36
CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,3.0530785972782875,17.63618042992384,415.90631374974487,1.0,0.0,5.002562790127273,6.841456876828683,0.851388888888889,-784.0691255217125,12.430599588254813,1.064968668943362,11.50524905251859,-6.188152039287936,1.0,11.12074153939511,10.748654799410364,4.881949895248205,32.77304983413511,3.3774626664279817,9.694446914922299,6.078561571893108,1.3608229779048542,47.279312423271506,7.515889085215125,0.0,8.3
CHEMBL69584,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2ccccc21,3.6667669435178323,17.760115212910407,386.1951402647636,1.0,0.0,6.137804167207182,5.967588007689301,0.41666666666666674,-670.518330015522,16.306161051218226,1.1771718129948283,5.687386274683562,-4.6929966431608845,1.0,6.544756405912575,8.367923054163782,6.67303164987231,36.036883498925704,2.3137385528958325,14.594356645772777,1.8846305843869116,0.9690310155582383,35.74682581170483,6.842683282238422,0.0,6.16
CHEMBL107742,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,5.071014257951194,17.760115212910407,433.3317844923062,1.0,0.0,9.759700792618291,6.004272795173038,0.6077777777777779,-786.4841750306515,17.111602699336718,1.206426903256627,5.687386274683562,-4.625673537180877,1.0,6.544756405912575,0.5043693601671161,6.800655942932728,35.45380468813797,2.824255027298962,14.594356645772777,3.1415296720873984,0.9645248427187321,37.46156607416286,7.034387929915503,4.274404113187414,6.73
CHEMBL320597,Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4C[C@H]3C)CC2)cc1,5.071014257951194,17.760115212910407,432.33633939492563,1.0,0.0,9.759700792618291,6.004272795173038,0.6077777777777779,-784.677472074119,17.111602699336718,1.206426903256627,5.687386274683562,-4.625673537180877,1.0,6.544756405912575,0.5043693601671161,6.800655942932728,35.45380468813797,2.824255027298962,14.594356645772777,3.1415296720873984,0.9645248427187321,37.46156607416286,7.034387929915503,4.274404113187414,6.95
CHEMBL201019,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@H]12,6.674374825828199,0.0,399.98233624251804,2.0,5.907179729351506,5.411241588998624,5.44065750425864,0.7675000000000001,-827.0348117407339,3.211068515369111,1.5208471134861468,5.687386274683562,-4.0723672299158995,0.0,22.880353044634802,8.9671255141646,2.5441769091832223,27.078394904353498,2.760348997252848,4.794537184071822,6.889031538745116,3.6819055226501716,51.25998799491681,7.390798521735676,1.8746924306019723,5.28
CHEMBL37333,COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCN2CCC[C@H]12,6.59101220300129,0.0,356.76582393382336,2.0,5.907179729351506,3.0594041491583877,5.314744204233571,0.6286111111111111,-727.7690575692909,3.1598185153691105,1.5102251837270113,5.687386274683562,-3.676043002250211,0.0,23.383268621399417,17.245742197824462,2.5391769091832224,27.177882909070625,2.754535107890254,4.794537184071822,6.889031538745116,3.6792049053662215,44.33625079522619,7.390798521735676,1.5206675660265125,5.41
CHEMBL1729,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,6.492604581127433,4.736862953800049,354.3515930670448,0.0,5.907179729351506,2.8882534944267193,5.756038846802119,1.0208333333333333,-1097.5783944210916,9.058741731350246,1.38747708206162,10.077801322358383,-5.8755965853080845,1.0,42.1359578028086,8.379588402371375,2.2832458392243744,29.764138373688617,2.300769708433868,4.794537184071822,7.410051624349911,1.4176180183309162,43.173478588160066,0.0,3.1263201522404165,6.485
CHEMBL244989,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,6.998266251889845,6.4208216229260096,458.3191565101628,0.0,5.907179729351506,5.405633352191585,7.565153836700928,0.8927777777777779,-1178.2613946434979,22.71617655568038,0.9401129119465211,5.687386274683562,-6.719063845585328,1.0,12.797183815961095,45.10416621417864,4.816262672069886,39.06049367369955,2.9115054879581863,9.694446914922299,5.933771357196173,5.100135960530493,52.94009586356043,7.050122520269059,1.7242748738582803,6.75
CHEMBL394541,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,3.7041608697507633,0.0,425.88332150629685,0.0,5.907179729351506,5.337341435682926,6.970524657985217,0.8333333333333334,-1142.476801586552,23.271578542954618,1.0321273282573542,5.687386274683562,-5.934445336269408,1.0,18.491111810809556,14.437871034132872,4.790653994276049,35.3934466186097,1.9760192944660846,14.678425435869507,2.669627697052802,5.915269087978247,36.39820241076966,0.0,1.7181549004100871,6.76
CHEMBL244774,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,2.8574887701244336,0.0,344.9022811850548,0.0,5.907179729351506,4.907856884159711,7.033706254896594,0.9097222222222223,-950.2775465589436,19.44777614012512,1.0415419072924363,5.687386274683562,-6.361883163138586,1.0,15.732652902166215,67.6256957244174,4.617205560988417,39.69523884914412,2.8178534251570735,9.694446914922299,3.565009021348271,5.501686471055684,42.46456947923127,0.0,0.0,7.64
CHEMBL244773,Cc1cccnc1-c1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,4.692111789744339,0.0,435.9269895325081,0.0,5.907179729351506,7.077204319134395,7.033706254896594,0.9097222222222223,-1021.0956159917107,19.05748644460476,1.0415419072924363,5.687386274683562,-7.672874558708284,1.0,21.426580897014677,11.174110468535828,4.653467863290125,37.128676777272474,2.9716138231111997,14.678425435869508,4.723387577356275,5.891943587676437,42.81902403369567,0.0,2.0318434210325593,6.43
CHEMBL398175,Cc1cccc(-c2ccc(C(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)n1,4.512599088104175,0.0,537.5611915710074,0.0,5.907179729351506,7.013824758303571,7.067712727561931,0.9930555555555557,-1255.2760457819932,19.22361038582972,1.036198582393879,5.687386274683562,-7.672874558708284,1.0,21.426580897014677,0.8150965194562905,4.653047476178615,38.40604782468695,2.7902881681018874,14.678425435869507,4.459941820873236,4.109081648125359,43.321939610460284,0.0,1.9681258104099217,5.89
CHEMBL244562,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1,2.9792982208423826,0.0,469.51969218641955,0.0,5.907179729351506,4.924393400627029,7.14997815685792,0.9930555555555557,-1225.9266282210629,17.8885663353891,1.0361985823938793,5.687386274683562,-7.190713163138586,1.0,15.732652902166215,0.0,4.620304860072617,40.737076341306384,2.720070003676935,14.48898409899412,4.459941820873236,4.053905858491527,35.89528683400505,0.0,0.0,7.39
CHEMBL241973,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,3.781224519284651,0.0,451.2575959003465,0.0,5.907179729351506,5.868730324571815,6.8503578659959325,0.8333333333333334,-1183.9684931117065,23.43203283794968,1.0321273282573542,5.687386274683562,-6.65208801446683,1.0,18.491111810809556,21.792867122634163,4.901552520353147,36.77858488360785,2.036068231256318,14.678425435869507,2.669627697052802,3.8277010958437803,55.784602062534255,0.0,1.7272871318150458,6.97
CHEMBL110365,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,7.10451932256256,6.4208216229260096,456.153927588809,0.0,5.907179729351506,5.937022241080475,7.49158447062904,0.8927777777777779,-1145.8291108523651,22.861315698343876,0.9401129119465211,5.687386274683562,-7.436645986869104,1.0,12.797183815961095,3.4064427220109486,4.927161198146983,40.38605449050964,2.9715544247484194,9.694446914922299,5.933771357196173,3.0002214773665514,72.32649551532502,7.050122520269059,1.733407105263239,6.65
CHEMBL231156,O=C(NC[C@H]1C[C@@H]1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,3.6300796511573115,0.0,461.98938112476435,0.0,5.907179729351506,5.757394326287012,7.002354979182863,1.0941666666666667,-1049.750436828758,21.060134462933203,0.9488331879579651,5.687386274683562,-7.413214558708285,1.0,21.426580897014677,5.155426775681467,4.839512176437803,39.620271067039475,3.0574690997685106,14.678425435869507,6.2449555105382135,2.9544133068096894,54.65483612601845,7.655864017616056,0.0,6.17
CHEMBL390253,O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,3.33666671653902,0.0,464.0512600057298,0.0,5.907179729351506,4.448119005047405,6.905972440669955,1.1041666666666667,-1200.2666390039963,20.470360072536483,1.0700341410296028,5.687386274683562,-6.918274757688661,1.0,27.53054728476298,313.56997143249043,4.552409946657002,38.919458877932335,2.782185839415105,14.678425435869507,4.699440819272955,1.7364125479874715,42.81902403369567,0.0,0.0,7.05
CHEMBL250689,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,2.4322509012321287,6.4208216229260096,587.5507441108713,0.0,0.0,4.693567238275336,5.9168756901169095,0.7222222222222222,-1418.9379406259263,13.971302092194621,1.2208614373909197,14.872338506430204,-6.739109826199985,1.0,0.0,0.6172247634312873,2.566065478533011,32.21276511533449,2.976375642559976,4.794537184071822,6.392815409995608,7.852393010662311,87.2373335780995,0.0,1.5244299456539934,6.0
CHEMBL249854,CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(C)=O)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,1.7601593521965688,11.21535880699783,541.0763852253217,0.0,0.0,8.77095164727029,6.034434233685696,1.0975,-1626.6647355750433,6.7809906727673095,1.292355067317094,14.316510711585975,-5.950356821788818,2.0,16.61291601769772,3.7736022401125933,4.261979051533109,32.346254026386895,4.304002908361478,14.905862972149976,9.574899717921019,4.002445166301449,68.68377781825023,6.803505257608338,4.793757633331945,6.19
CHEMBL259415,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)c1C,5.2565659669111024,11.339293589984397,559.7629096956107,0.0,5.559266895052007,9.457900377424675,8.02081478553519,1.2152777777777777,-1598.559527134439,23.280050008031516,1.0360186113525378,5.687386274683562,-7.614035431638057,1.0,23.135067612677194,0.0,4.9039996752917165,42.247247340503264,3.25194442961601,19.056083746785475,6.550360818608351,1.2423598845338566,68.27179075392188,0.0,4.360352650463616,5.16
CHEMBL261102,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4cc(F)ccc4c(=O)n3-c3ccccc3)CC2)c1C,4.587499925268267,11.339293589984397,560.0307698006925,0.0,5.559266895052007,9.145696001840498,8.136244994488246,1.3541666666666667,-1639.8512471268355,19.565708280381287,1.0476286961808068,10.077801322358383,-8.023621437849018,1.0,23.135067612677194,0.0,4.8488555130081314,38.25870868599836,3.313143110016125,19.056083746785475,7.958351573767164,1.1310894359401755,68.27179075392188,0.0,4.330684319467185,5.82
CHEMBL261019,O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NCc1nc2cc(F)ccc2c(=O)n1-c1ccccc1,0.35028507918170826,17.51559210742787,483.6262546562294,0.0,5.559266895052007,3.214514338218689,8.147651223009508,1.736111111111111,-1594.2090958211077,18.106056065163266,1.033689178141493,23.24904646538284,-7.934859316880049,1.0,28.698519104374192,38.41692081828066,4.122055744489613,42.16969682104644,2.8329927382753795,19.056083746785475,6.822246410569291,-3.525172022515834,55.43014750806985,0.0,0.0,5.18
CHEMBL261434,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4ccc(F)cc4c(=O)n3-c3ccccc3)CC2)c1C,4.621754577560765,11.339293589984397,580.5164035085764,0.0,5.559266895052007,9.197950422786416,8.134761927610016,1.2430555555555554,-1698.9749500352564,19.526483586358463,1.04544390645605,10.077801322358383,-8.023621437849018,1.0,23.135067612677194,2.377049812528725,4.855900654640122,38.25870868599836,3.311928279977099,19.056083746785475,7.946159377487408,1.1495901416504775,74.33815782238348,0.0,4.333503902654243,5.4
CHEMBL259776,COc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,1.7411344200552075,11.339293589984397,548.5234676804748,0.0,5.559266895052007,4.576434042047578,8.132836154097872,1.1944444444444446,-1801.6047866412796,21.06996049894091,1.0450637841693224,10.077801322358383,-7.223198140356488,1.0,35.93225142863829,68.34212614061923,4.703902355320393,39.793651883605044,2.8083489099931187,19.056083746785475,7.0532634202725,1.108623063461177,55.43014750806985,0.0,1.69254287691867,5.28
CHEMBL260907,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,1.761154978387473,11.339293589984397,496.8872505803369,0.0,5.559266895052007,7.222865595459283,8.139040356102596,1.2222222222222223,-1645.797409651163,21.16651918366442,1.0404688401429247,10.077801322358383,-7.610931925206007,1.0,35.429335851873674,12.706873745870858,4.731714855320393,39.50604057156093,2.8146498893038006,19.056083746785475,7.0532634202725,1.1101508412389545,62.35388470776048,0.0,1.9936314058921856,6.0
CHEMBL259199,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccc(OC)cc2)CC1,1.6090738374748357,11.339293589984397,520.1197522948953,0.0,5.559266895052007,7.0867049989128565,8.281368993529954,1.5069444444444446,-1901.7751502421258,19.017558470800733,1.0554918517335403,10.077801322358383,-7.852389449585792,1.0,42.539133393151204,149.02732559300242,4.715100810966333,35.32514789049646,2.949739058913108,19.056083746785475,8.201267722733066,1.0608896731860225,68.42025177622209,0.0,3.556998232524018,5.82
CHEMBL406221,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccc(OC)cc2)CC1,1.6398445395011074,11.339293589984397,548.3765291482125,0.0,5.559266895052007,7.1386918524733165,8.288712178977823,1.3958333333333335,-2004.2802123738734,18.99085666378522,1.0537771732313628,10.077801322358383,-7.852389449585792,1.0,42.539133393151204,150.35475114327954,4.722145952598323,35.32514789049646,2.948524228874082,19.056083746785475,8.22059964153072,1.0793903788963242,74.4866188446837,0.0,3.552405803086433,6.85
CHEMBL392158,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,1.2857185857839721,6.4208216229260096,387.35152954710134,1.0,5.907179729351506,5.835251000165079,5.407732152533904,0.9791666666666667,-987.1461222433027,3.5660370212899974,1.9263593818300746,4.39041504767482,-5.265091448454935,0.0,26.45763754652697,51.69885217909628,2.3221888105180852,26.81779585975677,2.0748376116732627,14.084861962597119,5.99922880524203,5.041402571838525,49.924228526236824,6.555356891810665,3.0444623649294327,8.3
CHEMBL502017,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCCl)cc(OC)c1OC,1.520639220704607,6.4208216229260096,410.61414187857196,1.0,5.907179729351506,6.329616212281498,5.407732152533904,0.9791666666666667,-1002.1066355573839,3.782086404006047,1.9263593818300746,0.0,-5.589214931493308,0.0,19.78304657425206,51.27354407698441,2.3491949833575916,27.65872090899672,2.0748376116732627,9.694446914922299,5.99922880524203,5.786415512364286,49.924228526236824,6.555356891810665,3.131362227755221,7.77
CHEMBL496739,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,3.3981752027193286,0.0,468.74327730642835,0.0,5.907179729351506,8.255059712332843,6.262311362605969,0.6736111111111112,-1070.7413605784086,18.23918957421908,1.0439680482022669,5.687386274683562,-6.159056861436583,1.0,0.0,88.12789316791095,4.990502390291871,34.06157342721016,1.917347988352789,9.694446914922299,2.9149424993375317,2.064402901975503,56.13905661699865,6.842683282238422,2.145578690567787,6.07
CHEMBL503468,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,7.1505618804194775,0.0,858.0030510376098,0.0,11.814359458703011,6.7932550049576506,8.276303256661691,1.6883333333333332,-3309.6812121526946,27.459553387119204,0.6524505867281755,20.155602644716765,-13.125920605208686,2.0,0.0,280.34417843279317,5.254724167945598,64.72706979165226,4.821604855308572,9.589074368143644,12.907958149681361,15.170846295924536,185.68532220721085,7.5352967024440884,0.0,6.16
CHEMBL3084502,O[C@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,2.830693267381025,12.145807216896262,454.4782153417195,1.0,0.0,0.9544092235659696,7.135310957532122,1.0141666666666667,-743.4470129886222,18.36671487307152,1.2333305844773956,0.0,-5.635162336151828,1.0,5.601050810983688,156.54101442445855,2.6111128257887515,31.062573963127434,4.1285335528421525,4.899909730850478,5.235775851656577,6.080281240969672,55.009290680482856,7.6093665379542115,0.0,7.32
CHEMBL445102,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,2.7405109166629598,12.145807216896262,415.518344018677,0.0,0.0,2.69243832409507,6.711317366115168,0.7919444444444445,-654.7554711459472,18.091969817641942,1.268374768596024,0.0,-5.563388806813793,1.0,5.601050810983688,143.92203818186815,2.4166683813443073,28.99049383791652,2.728066534148188,4.899909730850478,2.3441609540526627,3.595872892239234,42.16764743463084,6.823286122355687,0.0,8.35
CHEMBL3084515,O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2ccccc12,2.441611477257568,12.145807216896262,449.22730674137904,1.0,0.0,0.8919092235659697,7.135310957532122,1.0141666666666667,-767.0948132599331,17.804074836340572,1.2333305844773956,0.0,-5.637823931050227,1.0,11.864213806622745,90.47881441359245,2.5711128257887514,31.48784531787862,4.042872299893689,4.899909730850478,5.235775851656577,5.748648587908448,49.44583918878586,7.6093665379542115,0.0,8.72
CHEMBL3084512,O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1csc2ccccc12,1.7247796137828157,12.145807216896262,513.8378691016661,1.0,0.0,0.9960758902326362,7.135310957532122,1.0141666666666667,-739.7270725027486,18.74180823089215,1.2333305844773956,0.0,-5.680792566603127,1.0,5.601050810983688,108.61278720855225,2.6377794924554183,32.418672401332145,4.805170032589989,4.899909730850478,5.235775851656577,3.991742374933512,65.77557766541356,7.6093665379542115,0.0,7.58
CHEMBL3084503,O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,2.5867917097168416,12.145807216896262,482.0094089233152,1.0,0.0,0.9273816172559558,7.179995495108705,1.0141666666666667,-796.2082752613223,16.1177834069042,1.2388382073561113,0.0,-6.374862946939,1.0,15.64631743846634,112.66670614367517,2.584929435766076,35.79615929652963,4.511028125844245,4.899909730850478,6.792102875830826,5.879780533263878,55.009290680482856,7.6093665379542115,0.0,6.68
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,2.2887550144001283,11.339293589984397,627.0453786628414,0.0,0.0,3.2778639821389897,8.473915384376243,1.8063888888888884,-1998.5415791923974,16.85602963775341,1.474689725725785,13.171245143024459,-7.145149515209556,0.0,11.080152209313258,90.92541691812151,0.0,37.256835176796855,3.022306256533551,4.794537184071822,15.18760338744349,-5.954361619189484,67.94186243877112,7.221835825288449,3.106877141415046,5.45
